[Header]	
System	TOC_TNb Standard	
S/W Version	1.00	
User		
Date/Time	3/17/2025 9:31:35 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Comments	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Rem.	SD Area	CV Area	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	Auto. Dil.	
Unknown	NPOC/TN	5ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\SFA_TN_0-3mgL_20211101.2025_03_13_16_38_10.cal	1.00			3/14/2025 4:47:42 PM	1	3	TN	25.00	24.73	2.525	2.498	NPOC:4.722mg/L TN:2.498mg/L	NPOC:4.722mg/L TN:2.498mg/L	*******	0.4763	1.93	0.04741	1.90	7	0	50	1.000	
Unknown	NPOC/TN	5ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\SFA_TN_0-3mgL_20211101.2025_03_13_16_38_10.cal	1.00			3/14/2025 4:50:43 PM	1	4	TN	25.01	24.73	2.526	2.498	NPOC:4.722mg/L TN:2.498mg/L	NPOC:4.722mg/L TN:2.498mg/L	*******	0.4763	1.93	0.04741	1.90	7	0	50	1.000	
Unknown	NPOC/TN	8ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\rcsfa_0-30mgL_npoc_20240429.2024_05_25_19_42_14.cal	1.00			3/14/2025 5:01:38 PM	1	1	NPOC	27.11	28.53	7.616	8.017	NPOC:8.017mg/L TN:4.136mg/L	NPOC:8.017mg/L TN:4.136mg/L	*******	0.2318	0.81	0.06571	0.82	8	1	50	1.000	
Unknown	NPOC/TN	8ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\rcsfa_0-30mgL_npoc_20240429.2024_05_25_19_42_14.cal	1.00			3/14/2025 5:04:50 PM	1	2	NPOC	26.90	28.53	7.556	8.017	NPOC:8.017mg/L TN:4.136mg/L	NPOC:8.017mg/L TN:4.136mg/L	*******	0.2318	0.81	0.06571	0.82	8	1	50	1.000	
Unknown	NPOC/TN	8ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\rcsfa_0-30mgL_npoc_20240429.2024_05_25_19_42_14.cal	1.00			3/14/2025 5:08:06 PM	1	3	NPOC	28.68	28.53	8.061	8.017	NPOC:8.017mg/L TN:4.136mg/L	NPOC:8.017mg/L TN:4.136mg/L	*******	0.2318	0.81	0.06571	0.82	8	0	50	1.000	
Unknown	NPOC/TN	8ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\rcsfa_0-30mgL_npoc_20240429.2024_05_25_19_42_14.cal	1.00			3/14/2025 5:11:32 PM	1	4	NPOC	28.26	28.53	7.942	8.017	NPOC:8.017mg/L TN:4.136mg/L	NPOC:8.017mg/L TN:4.136mg/L	*******	0.2318	0.81	0.06571	0.82	8	0	50	1.000	
Unknown	NPOC/TN	8ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\rcsfa_0-30mgL_npoc_20240429.2024_05_25_19_42_14.cal	1.00			3/14/2025 5:14:39 PM	1	5	NPOC	28.64	28.53	8.050	8.017	NPOC:8.017mg/L TN:4.136mg/L	NPOC:8.017mg/L TN:4.136mg/L	*******	0.2318	0.81	0.06571	0.82	8	0	50	1.000	
Unknown	NPOC/TN	8ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\SFA_TN_0-3mgL_20211101.2025_03_13_16_38_10.cal	1.00			3/14/2025 5:01:38 PM	1	1	TN	39.24	41.18	3.943	4.136	NPOC:8.017mg/L TN:4.136mg/L	NPOC:8.017mg/L TN:4.136mg/L	*******	0.3874	0.94	0.03856	0.93	8	1	50	1.000	
Unknown	NPOC/TN	8ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\SFA_TN_0-3mgL_20211101.2025_03_13_16_38_10.cal	1.00			3/14/2025 5:04:50 PM	1	2	TN	39.71	41.18	3.989	4.136	NPOC:8.017mg/L TN:4.136mg/L	NPOC:8.017mg/L TN:4.136mg/L	*******	0.3874	0.94	0.03856	0.93	8	1	50	1.000	
Unknown	NPOC/TN	8ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\SFA_TN_0-3mgL_20211101.2025_03_13_16_38_10.cal	1.00			3/14/2025 5:08:06 PM	1	3	TN	41.23	41.18	4.141	4.136	NPOC:8.017mg/L TN:4.136mg/L	NPOC:8.017mg/L TN:4.136mg/L	*******	0.3874	0.94	0.03856	0.93	8	0	50	1.000	
Unknown	NPOC/TN	8ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\SFA_TN_0-3mgL_20211101.2025_03_13_16_38_10.cal	1.00			3/14/2025 5:11:32 PM	1	4	TN	41.54	41.18	4.171	4.136	NPOC:8.017mg/L TN:4.136mg/L	NPOC:8.017mg/L TN:4.136mg/L	*******	0.3874	0.94	0.03856	0.93	8	0	50	1.000	
Unknown	NPOC/TN	8ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\SFA_TN_0-3mgL_20211101.2025_03_13_16_38_10.cal	1.00			3/14/2025 5:14:39 PM	1	5	TN	40.77	41.18	4.095	4.136	NPOC:8.017mg/L TN:4.136mg/L	NPOC:8.017mg/L TN:4.136mg/L	*******	0.3874	0.94	0.03856	0.93	8	0	50	1.000	
Unknown	NPOC/TN	10ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\rcsfa_0-30mgL_npoc_20240429.2024_05_25_19_42_14.cal	1.00			3/14/2025 5:22:59 PM	1	1	NPOC	34.28	34.20	9.648	9.625	NPOC:9.625mg/L TN:5.018mg/L	NPOC:9.625mg/L TN:5.018mg/L	*******	0.1358	0.40	0.03848	0.40	9	0	50	1.000	
Unknown	NPOC/TN	10ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\rcsfa_0-30mgL_npoc_20240429.2024_05_25_19_42_14.cal	1.00			3/14/2025 5:26:09 PM	1	2	NPOC	34.04	34.20	9.580	9.625	NPOC:9.625mg/L TN:5.018mg/L	NPOC:9.625mg/L TN:5.018mg/L	*******	0.1358	0.40	0.03848	0.40	9	0	50	1.000	
Unknown	NPOC/TN	10ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\rcsfa_0-30mgL_npoc_20240429.2024_05_25_19_42_14.cal	1.00			3/14/2025 5:29:19 PM	1	3	NPOC	34.27	34.20	9.645	9.625	NPOC:9.625mg/L TN:5.018mg/L	NPOC:9.625mg/L TN:5.018mg/L	*******	0.1358	0.40	0.03848	0.40	9	0	50	1.000	
Unknown	NPOC/TN	10ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\SFA_TN_0-3mgL_20211101.2025_03_13_16_38_10.cal	1.00			3/14/2025 5:22:59 PM	1	1	TN	50.37	50.05	5.050	5.018	NPOC:9.625mg/L TN:5.018mg/L	NPOC:9.625mg/L TN:5.018mg/L	*******	0.3153	0.63	0.03138	0.63	9	0	50	1.000	
Unknown	NPOC/TN	10ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\SFA_TN_0-3mgL_20211101.2025_03_13_16_38_10.cal	1.00			3/14/2025 5:26:09 PM	1	2	TN	49.74	50.05	4.988	5.018	NPOC:9.625mg/L TN:5.018mg/L	NPOC:9.625mg/L TN:5.018mg/L	*******	0.3153	0.63	0.03138	0.63	9	0	50	1.000	
Unknown	NPOC/TN	10ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\SFA_TN_0-3mgL_20211101.2025_03_13_16_38_10.cal	1.00			3/14/2025 5:29:19 PM	1	3	TN	50.03	50.05	5.016	5.018	NPOC:9.625mg/L TN:5.018mg/L	NPOC:9.625mg/L TN:5.018mg/L	*******	0.3153	0.63	0.03138	0.63	9	0	50	1.000	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 5:36:39 PM	1	1	NPOC	0.4046	0.4392	0.1155	0.1254	NPOC:0.1254mg/L TN:0.00295mg/L	NPOC:0.1254mg/L TN:0.00295mg/L	*******	0.05398	12.29	0.01541	12.29	10	0	50	1.000	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 5:38:46 PM	1	2	NPOC	0.4116	0.4392	0.1175	0.1254	NPOC:0.1254mg/L TN:0.00295mg/L	NPOC:0.1254mg/L TN:0.00295mg/L	*******	0.05398	12.29	0.01541	12.29	10	0	50	1.000	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 5:40:54 PM	1	3	NPOC	0.5014	0.4392	0.1432	0.1254	NPOC:0.1254mg/L TN:0.00295mg/L	NPOC:0.1254mg/L TN:0.00295mg/L	*******	0.05398	12.29	0.01541	12.29	10	0	50	1.000	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 5:36:39 PM	1	1	TN	0.000	0.04553	-0.00145	0.00295	NPOC:0.1254mg/L TN:0.00295mg/L	NPOC:0.1254mg/L TN:0.00295mg/L	*******	0.07887	173.21	0.00761	258.30	10	0	50	1.000	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 5:38:46 PM	1	2	TN	0.1366	0.04553	0.01174	0.00295	NPOC:0.1254mg/L TN:0.00295mg/L	NPOC:0.1254mg/L TN:0.00295mg/L	*******	0.07887	173.21	0.00761	258.30	10	0	50	1.000	
Unknown	NPOC/TN	Blank1	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 5:40:54 PM	1	3	TN	0.000	0.04553	-0.00145	0.00295	NPOC:0.1254mg/L TN:0.00295mg/L	NPOC:0.1254mg/L TN:0.00295mg/L	*******	0.07887	173.21	0.00761	258.30	10	0	50	1.000	
Unknown	NPOC/TN	CKSTD1_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 5:49:04 PM	1	1	NPOC	3.762	3.771	1.074	1.077	NPOC:1.077mg/L TN:0.4727mg/L	NPOC:1.077mg/L TN:0.4727mg/L	*******	0.06252	1.66	0.01785	1.66	11	0	50	1.000	
Unknown	NPOC/TN	CKSTD1_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 5:51:37 PM	1	2	NPOC	3.838	3.771	1.096	1.077	NPOC:1.077mg/L TN:0.4727mg/L	NPOC:1.077mg/L TN:0.4727mg/L	*******	0.06252	1.66	0.01785	1.66	11	0	50	1.000	
Unknown	NPOC/TN	CKSTD1_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 5:54:15 PM	1	3	NPOC	3.714	3.771	1.061	1.077	NPOC:1.077mg/L TN:0.4727mg/L	NPOC:1.077mg/L TN:0.4727mg/L	*******	0.06252	1.66	0.01785	1.66	11	0	50	1.000	
Unknown	NPOC/TN	CKSTD1_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 5:49:04 PM	1	1	TN	5.339	4.912	0.5139	0.4727	NPOC:1.077mg/L TN:0.4727mg/L	NPOC:1.077mg/L TN:0.4727mg/L	*******	0.4347	8.85	0.04196	8.88	11	0	50	1.000	
Unknown	NPOC/TN	CKSTD1_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 5:51:37 PM	1	2	TN	4.470	4.912	0.4300	0.4727	NPOC:1.077mg/L TN:0.4727mg/L	NPOC:1.077mg/L TN:0.4727mg/L	*******	0.4347	8.85	0.04196	8.88	11	0	50	1.000	
Unknown	NPOC/TN	CKSTD1_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 5:54:15 PM	1	3	TN	4.926	4.912	0.4740	0.4727	NPOC:1.077mg/L TN:0.4727mg/L	NPOC:1.077mg/L TN:0.4727mg/L	*******	0.4347	8.85	0.04196	8.88	11	0	50	1.000	
Unknown	NPOC/TN	CKSTD1_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 5:58:26 PM	1	4	TN	0.000	4.912	-0.00145	0.4727	NPOC:1.077mg/L TN:0.4727mg/L	NPOC:1.077mg/L TN:0.4727mg/L	*******	0.4347	8.85	0.04196	8.88	11	1	50	1.000	
Unknown	NPOC/TN	CKSTD1_1ppm	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 6:00:31 PM	1	5	TN	0.2939	4.912	0.02692	0.4727	NPOC:1.077mg/L TN:0.4727mg/L	NPOC:1.077mg/L TN:0.4727mg/L	*******	0.4347	8.85	0.04196	8.88	11	1	50	1.000	
Unknown	NPOC/TN	FOR_07	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 6:08:58 PM	1	1	NPOC	32.75	32.86	9.352	9.383	NPOC:9.383mg/L TN:1.795mg/L	NPOC:9.383mg/L TN:1.795mg/L	*******	0.3195	0.97	0.09124	0.97	12	0	50	1.000	
Unknown	NPOC/TN	FOR_07	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 6:11:54 PM	1	2	NPOC	32.61	32.86	9.312	9.383	NPOC:9.383mg/L TN:1.795mg/L	NPOC:9.383mg/L TN:1.795mg/L	*******	0.3195	0.97	0.09124	0.97	12	0	50	1.000	
Unknown	NPOC/TN	FOR_07	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 6:14:50 PM	1	3	NPOC	33.22	32.86	9.486	9.383	NPOC:9.383mg/L TN:1.795mg/L	NPOC:9.383mg/L TN:1.795mg/L	*******	0.3195	0.97	0.09124	0.97	12	0	50	1.000	
Unknown	NPOC/TN	FOR_07	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 6:08:58 PM	1	1	TN	18.98	18.61	1.831	1.795	NPOC:9.383mg/L TN:1.795mg/L	NPOC:9.383mg/L TN:1.795mg/L	*******	0.3921	2.11	0.03785	2.11	12	0	50	1.000	
Unknown	NPOC/TN	FOR_07	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 6:11:54 PM	1	2	TN	18.20	18.61	1.755	1.795	NPOC:9.383mg/L TN:1.795mg/L	NPOC:9.383mg/L TN:1.795mg/L	*******	0.3921	2.11	0.03785	2.11	12	0	50	1.000	
Unknown	NPOC/TN	FOR_07	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 6:14:50 PM	1	3	TN	18.66	18.61	1.800	1.795	NPOC:9.383mg/L TN:1.795mg/L	NPOC:9.383mg/L TN:1.795mg/L	*******	0.3921	2.11	0.03785	2.11	12	0	50	1.000	
Unknown	NPOC/TN	FOR_07	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 6:18:58 PM	1	4	TN	0.000	18.61	-0.00145	1.795	NPOC:9.383mg/L TN:1.795mg/L	NPOC:9.383mg/L TN:1.795mg/L	*******	0.3921	2.11	0.03785	2.11	12	1	50	1.000	
Unknown	NPOC/TN	FOR_07	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 6:21:01 PM	1	5	TN	0.06610	18.61	0.00493	1.795	NPOC:9.383mg/L TN:1.795mg/L	NPOC:9.383mg/L TN:1.795mg/L	*******	0.3921	2.11	0.03785	2.11	12	1	50	1.000	
Unknown	NPOC/TN	FOR_08	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 6:29:25 PM	1	1	NPOC	37.58	37.85	10.73	10.81	NPOC:10.81mg/L TN:1.920mg/L	NPOC:10.81mg/L TN:1.920mg/L	*******	0.4734	1.25	0.1352	1.25	13	0	50	1.000	
Unknown	NPOC/TN	FOR_08	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 6:32:31 PM	1	2	NPOC	36.29	37.85	10.36	10.81	NPOC:10.81mg/L TN:1.920mg/L	NPOC:10.81mg/L TN:1.920mg/L	*******	0.4734	1.25	0.1352	1.25	13	1	50	1.000	
Unknown	NPOC/TN	FOR_08	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 6:35:41 PM	1	3	NPOC	38.40	37.85	10.97	10.81	NPOC:10.81mg/L TN:1.920mg/L	NPOC:10.81mg/L TN:1.920mg/L	*******	0.4734	1.25	0.1352	1.25	13	0	50	1.000	
Unknown	NPOC/TN	FOR_08	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 6:38:48 PM	1	4	NPOC	37.58	37.85	10.73	10.81	NPOC:10.81mg/L TN:1.920mg/L	NPOC:10.81mg/L TN:1.920mg/L	*******	0.4734	1.25	0.1352	1.25	13	0	50	1.000	
Unknown	NPOC/TN	FOR_08	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 6:29:25 PM	1	1	TN	19.65	19.91	1.895	1.920	NPOC:10.81mg/L TN:1.920mg/L	NPOC:10.81mg/L TN:1.920mg/L	*******	0.5886	2.96	0.05681	2.96	13	0	50	1.000	
Unknown	NPOC/TN	FOR_08	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 6:32:31 PM	1	2	TN	19.49	19.91	1.880	1.920	NPOC:10.81mg/L TN:1.920mg/L	NPOC:10.81mg/L TN:1.920mg/L	*******	0.5886	2.96	0.05681	2.96	13	0	50	1.000	
Unknown	NPOC/TN	FOR_08	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 6:35:41 PM	1	3	TN	20.58	19.91	1.985	1.920	NPOC:10.81mg/L TN:1.920mg/L	NPOC:10.81mg/L TN:1.920mg/L	*******	0.5886	2.96	0.05681	2.96	13	0	50	1.000	
Unknown	NPOC/TN	FOR_08	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 6:38:48 PM	1	4	TN	20.77	19.91	2.003	1.920	NPOC:10.81mg/L TN:1.920mg/L	NPOC:10.81mg/L TN:1.920mg/L	*******	0.5886	2.96	0.05681	2.96	13	1	50	1.000	
Unknown	NPOC/TN	FOR_08	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 6:42:54 PM	1	5	TN	0.000	19.91	-0.00145	1.920	NPOC:10.81mg/L TN:1.920mg/L	NPOC:10.81mg/L TN:1.920mg/L	*******	0.5886	2.96	0.05681	2.96	13	1	50	1.000	
Unknown	NPOC/TN	FOR_09	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 6:51:12 PM	1	1	NPOC	38.00	37.92	10.85	10.83	NPOC:10.83mg/L TN:1.961mg/L	NPOC:10.83mg/L TN:1.961mg/L	*******	0.6040	1.59	0.1725	1.59	14	0	50	1.000	
Unknown	NPOC/TN	FOR_09	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 6:54:34 PM	1	2	NPOC	37.28	37.92	10.65	10.83	NPOC:10.83mg/L TN:1.961mg/L	NPOC:10.83mg/L TN:1.961mg/L	*******	0.6040	1.59	0.1725	1.59	14	0	50	1.000	
Unknown	NPOC/TN	FOR_09	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 6:57:39 PM	1	3	NPOC	38.48	37.92	10.99	10.83	NPOC:10.83mg/L TN:1.961mg/L	NPOC:10.83mg/L TN:1.961mg/L	*******	0.6040	1.59	0.1725	1.59	14	0	50	1.000	
Unknown	NPOC/TN	FOR_09	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 6:51:13 PM	1	1	TN	20.03	20.33	1.932	1.961	NPOC:10.83mg/L TN:1.961mg/L	NPOC:10.83mg/L TN:1.961mg/L	*******	0.4359	2.14	0.04208	2.15	14	0	50	1.000	
Unknown	NPOC/TN	FOR_09	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 6:54:34 PM	1	2	TN	20.13	20.33	1.942	1.961	NPOC:10.83mg/L TN:1.961mg/L	NPOC:10.83mg/L TN:1.961mg/L	*******	0.4359	2.14	0.04208	2.15	14	0	50	1.000	
Unknown	NPOC/TN	FOR_09	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 6:57:39 PM	1	3	TN	20.83	20.33	2.009	1.961	NPOC:10.83mg/L TN:1.961mg/L	NPOC:10.83mg/L TN:1.961mg/L	*******	0.4359	2.14	0.04208	2.15	14	0	50	1.000	
Unknown	NPOC/TN	FOR_09	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 7:01:47 PM	1	4	TN	0.000	20.33	-0.00145	1.961	NPOC:10.83mg/L TN:1.961mg/L	NPOC:10.83mg/L TN:1.961mg/L	*******	0.4359	2.14	0.04208	2.15	14	1	50	1.000	
Unknown	NPOC/TN	FOR_09	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\TN_0-3mgL_20220610.2025_03_07_17_04_04.cal	1.00			3/14/2025 7:03:51 PM	1	5	TN	0.000	20.33	-0.00145	1.961	NPOC:10.83mg/L TN:1.961mg/L	NPOC:10.83mg/L TN:1.961mg/L	*******	0.4359	2.14	0.04208	2.15	14	1	50	1.000	
Unknown	NPOC/TN	FOR_10	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 7:12:17 PM	1	1	NPOC	9.518	9.703	2.718	2.771	NPOC:2.771mg/L TN:0.9011mg/L	NPOC:2.771mg/L TN:0.9011mg/L	*******	0.1780	1.83	0.05082	1.83	15	0	50	1.000	
Unknown	NPOC/TN	FOR_10	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 7:15:26 PM	1	2	NPOC	9.873	9.703	2.819	2.771	NPOC:2.771mg/L TN:0.9011mg/L	NPOC:2.771mg/L TN:0.9011mg/L	*******	0.1780	1.83	0.05082	1.83	15	0	50	1.000	
Unknown	NPOC/TN	FOR_10	Untitled	C:\TOC-L\Methods\SBR_150uL_Method_Nov2021.met	C:\TOC-L\CalCurves\COMPASS_NPOC_0-100mgL_20220630.2025_03_07_15_45_07.cal	1.00			3/14/2025 7:18:21 PM	1	3	NPOC	9.718	9.703	2.775	2.771	NPOC:2.771mg/L TN:0.9011mg/L	NPOC:2.771mg/L TN:0.9011mg/L	*******	0.1780	1.83	0.05082	1.83	15	0	50	1.000	
